Proj ID,Project_Name,Transacted_Price,Area,Sale_Date,D_TypeOfSale,D_PropertyType,D_Tenure,Postal_District,D_FloorLevel,Unit_Price
8,KOPAR AT NEWTON,"3,589,740","1,603.84",1 Jun 2022,1,1,1,9,2,"2,238"
8,KOPAR AT NEWTON,"3,518,460","1,528.49",1 Jun 2022,1,1,1,9,2,"2,302"
4,HAUS ON HANDY,"1,736,000",624.31,1 Jun 2022,1,2,1,9,4,"2,781"
4,HAUS ON HANDY,"1,360,000",516.67,1 Jun 2022,1,2,1,9,3,"2,632"
16,THE AVENIR,"3,523,000","1,140.98",1 Jun 2022,1,2,2,9,5,"3,088"
8,KOPAR AT NEWTON,"1,874,070",688.9,1 Jun 2022,1,1,1,9,5,"2,720"
8,KOPAR AT NEWTON,"1,886,940",688.9,1 Jun 2022,1,1,1,9,6,"2,739"
6,IRWELL HILL RESIDENCES,"1,812,000",624.31,1 Jun 2022,1,1,1,9,8,"2,902"
8,KOPAR AT NEWTON,"1,850,310",688.9,1 Jun 2022,1,1,1,9,5,"2,686"
6,IRWELL HILL RESIDENCES,"1,761,000",613.55,1 Jun 2022,1,1,1,9,7,"2,870"
6,IRWELL HILL RESIDENCES,"4,493,000","1,539.25",1 Jun 2022,1,1,1,9,7,"2,919"
6,IRWELL HILL RESIDENCES,"3,567,000","1,270.15",1 Jun 2022,1,1,1,9,8,"2,808"
4,HAUS ON HANDY,"1,710,000",624.31,1 Jun 2022,1,2,1,9,3,"2,739"
4,HAUS ON HANDY,"1,820,000",688.9,1 Jun 2022,1,2,1,9,3,"2,642"
16,THE AVENIR,"6,919,000","2,055.92",1 Jun 2022,1,2,2,9,7,"3,365"
4,HAUS ON HANDY,"1,375,000",516.67,1 Jun 2022,1,2,1,9,2,"2,661"
16,THE AVENIR,"3,293,000","1,140.98",1 Jun 2022,1,2,2,9,2,"2,886"
6,IRWELL HILL RESIDENCES,"4,445,000","1,582.31",1 Jun 2022,1,1,1,9,7,"2,809"
6,IRWELL HILL RESIDENCES,"4,255,000","1,582.31",1 Jun 2022,1,1,1,9,4,"2,689"
16,THE AVENIR,"6,702,000","2,066.69",1 Jun 2022,1,2,2,9,3,"3,243"
8,KOPAR AT NEWTON,"1,345,410",516.67,1 Jun 2022,1,1,1,9,4,"2,604"
6,IRWELL HILL RESIDENCES,"4,566,000","1,582.31",1 Jun 2022,1,1,1,9,8,"2,886"
6,IRWELL HILL RESIDENCES,"1,743,000",602.78,1 Jun 2022,1,1,1,9,7,"2,892"
16,THE AVENIR,"2,592,000",807.3,1 Jun 2022,1,2,2,9,6,"3,211"
16,THE AVENIR,"6,729,000","2,066.69",1 Jun 2022,1,2,2,9,3,"3,256"
16,THE AVENIR,"6,418,000","2,055.92",1 Jun 2022,1,2,2,9,4,"3,122"
6,IRWELL HILL RESIDENCES,"1,910,000",656.6,1 Jun 2022,1,1,1,9,7,"2,909"
6,IRWELL HILL RESIDENCES,"1,446,000",495.14,1 Jun 2022,1,1,1,9,8,"2,920"
6,IRWELL HILL RESIDENCES,"1,972,000",678.13,1 Jun 2022,1,1,1,9,8,"2,908"
6,IRWELL HILL RESIDENCES,"1,424,000",495.14,1 Jun 2022,1,1,1,9,7,"2,876"
4,HAUS ON HANDY,"1,988,000",764.24,1 Jun 2022,1,2,1,9,4,"2,601"
4,HAUS ON HANDY,"1,368,000",516.67,1 Jun 2022,1,2,1,9,3,"2,648"
6,IRWELL HILL RESIDENCES,"3,377,000","1,270.15",1 Jun 2022,1,1,1,9,6,"2,659"
4,HAUS ON HANDY,"1,680,000",613.55,1 Jun 2022,1,2,1,9,3,"2,738"
4,HAUS ON HANDY,"1,364,000",516.67,1 Jun 2022,1,2,1,9,3,"2,640"
6,IRWELL HILL RESIDENCES,"1,923,000",667.37,1 Jun 2022,1,1,1,9,7,"2,881"
6,IRWELL HILL RESIDENCES,"1,703,000",602.78,1 Jun 2022,1,1,1,9,7,"2,825"
6,IRWELL HILL RESIDENCES,"3,474,000","1,270.15",1 Jun 2022,1,1,1,9,8,"2,735"
8,KOPAR AT NEWTON,"3,794,670","1,528.49",1 Jun 2022,1,1,1,9,5,"2,483"
16,THE AVENIR,"3,558,000","1,140.98",1 Jun 2022,1,2,2,9,5,"3,118"
6,IRWELL HILL RESIDENCES,"4,114,000","1,582.31",1 May 2022,1,1,1,9,2,"2,600"
8,KOPAR AT NEWTON,"1,688,940",613.55,1 May 2022,1,1,1,9,4,"2,753"
8,KOPAR AT NEWTON,"1,668,000",613.55,1 May 2022,1,1,1,9,6,"2,719"
8,KOPAR AT NEWTON,"2,778,930","1,097.93",1 May 2022,1,1,1,9,6,"2,531"
8,KOPAR AT NEWTON,"2,793,780","1,097.93",1 May 2022,1,1,1,9,6,"2,545"
4,HAUS ON HANDY,"1,679,000",635.08,1 May 2022,1,2,1,9,2,"2,644"
4,HAUS ON HANDY,"1,383,000",516.67,1 May 2022,1,2,1,9,3,"2,677"
6,IRWELL HILL RESIDENCES,"1,739,000",613.55,1 May 2022,1,1,1,9,7,"2,834"
4,HAUS ON HANDY,"1,371,000",516.67,1 May 2022,1,2,1,9,2,"2,654"
4,HAUS ON HANDY,"1,392,000",516.67,1 May 2022,1,2,1,9,3,"2,694"
4,HAUS ON HANDY,"1,940,000",731.95,1 May 2022,1,2,1,9,3,"2,650"
8,KOPAR AT NEWTON,"1,656,270",613.55,1 May 2022,1,1,1,9,5,"2,699"
4,HAUS ON HANDY,"1,684,000",635.08,1 May 2022,1,2,1,9,3,"2,652"
4,HAUS ON HANDY,"1,396,000",516.67,1 May 2022,1,2,1,9,3,"2,702"
16,THE AVENIR,"3,505,000","1,140.98",1 May 2022,1,2,2,9,5,"3,072"
4,HAUS ON HANDY,"1,689,000",635.08,1 May 2022,1,2,1,9,3,"2,660"
4,HAUS ON HANDY,"1,691,000",624.31,1 May 2022,1,2,1,9,3,"2,709"
4,HAUS ON HANDY,"1,696,000",624.31,1 May 2022,1,2,1,9,3,"2,717"
4,HAUS ON HANDY,"1,396,000",516.67,1 May 2022,1,2,1,9,3,"2,702"
4,HAUS ON HANDY,"1,701,000",624.31,1 May 2022,1,2,1,9,3,"2,725"
4,HAUS ON HANDY,"1,707,000",635.08,1 May 2022,1,2,1,9,3,"2,688"
4,HAUS ON HANDY,"1,706,000",624.31,1 May 2022,1,2,1,9,4,"2,733"
6,IRWELL HILL RESIDENCES,"3,506,000","1,270.15",1 May 2022,1,1,1,9,8,"2,760"
8,KOPAR AT NEWTON,"1,659,240",613.55,1 May 2022,1,1,1,9,4,"2,704"
16,THE AVENIR,"3,487,000","1,140.98",1 May 2022,1,2,2,9,4,"3,056"
4,HAUS ON HANDY,"1,702,000",635.08,1 May 2022,1,2,1,9,3,"2,680"
16,THE AVENIR,"5,402,000","1,571.54",1 May 2022,1,2,2,9,8,"3,437"
6,IRWELL HILL RESIDENCES,"1,462,000",505.91,1 May 2022,1,1,1,9,8,"2,890"
6,IRWELL HILL RESIDENCES,"1,763,000",613.55,1 May 2022,1,1,1,9,7,"2,873"
6,IRWELL HILL RESIDENCES,"1,731,000",613.55,1 May 2022,1,1,1,9,7,"2,821"
6,IRWELL HILL RESIDENCES,"1,897,000",656.6,1 May 2022,1,1,1,9,7,"2,889"
8,KOPAR AT NEWTON,"1,646,370",613.55,1 May 2022,1,1,1,9,4,"2,683"
4,HAUS ON HANDY,"1,375,000",516.67,1 May 2022,1,2,1,9,2,"2,661"
4,HAUS ON HANDY,"1,379,000",516.67,1 May 2022,1,2,1,9,2,"2,669"
4,HAUS ON HANDY,"1,537,000",592.02,1 May 2022,1,2,1,9,2,"2,596"
16,THE AVENIR,"6,445,000","2,055.92",1 May 2022,1,2,2,9,4,"3,135"
6,IRWELL HILL RESIDENCES,"4,429,000","1,582.31",1 May 2022,1,1,1,9,7,"2,799"
8,KOPAR AT NEWTON,"1,818,630",688.9,1 May 2022,1,1,1,9,6,"2,640"
23,KLIMT CAIRNHILL,"5,478,000","1,431.61",1 May 2022,1,1,2,9,7,"3,826"
8,KOPAR AT NEWTON,"3,665,970","1,528.49",1 May 2022,1,1,1,9,3,"2,398"
4,HAUS ON HANDY,"1,695,000",624.31,1 May 2022,1,2,1,9,2,"2,715"
16,THE AVENIR,"6,904,000","2,055.92",1 May 2022,1,2,2,9,7,"3,358"
16,THE AVENIR,"2,630,000",807.3,1 May 2022,1,2,2,9,7,"3,258"
16,THE AVENIR,"5,167,000","1,571.54",1 May 2022,1,2,2,9,6,"3,288"
16,THE AVENIR,"5,355,000","1,571.54",1 May 2022,1,2,2,9,8,"3,407"
8,KOPAR AT NEWTON,"1,356,300",516.67,1 May 2022,1,1,1,9,5,"2,625"
8,KOPAR AT NEWTON,"3,702,600","1,528.49",1 May 2022,1,1,1,9,4,"2,422"
4,HAUS ON HANDY,"1,387,000",516.67,1 May 2022,1,2,1,9,3,"2,684"
8,KOPAR AT NEWTON,"1,345,410",516.67,1 May 2022,1,1,1,9,4,"2,604"
16,THE AVENIR,"3,734,000","1,140.98",1 May 2022,1,2,2,9,7,"3,273"
6,IRWELL HILL RESIDENCES,"4,106,000","1,582.31",1 May 2022,1,1,1,9,2,"2,595"
4,HAUS ON HANDY,"1,383,000",516.67,1 May 2022,1,2,1,9,3,"2,677"
16,THE AVENIR,"7,713,000","2,411.14",1 May 2022,1,2,2,9,3,"3,199"
16,THE AVENIR,"6,758,000","2,066.69",1 May 2022,1,2,2,9,3,"3,270"
16,THE AVENIR,"6,844,000","2,066.69",1 May 2022,1,2,2,9,4,"3,312"
8,KOPAR AT NEWTON,"4,280,760","1,819.12",1 May 2022,1,1,1,9,4,"2,353"
16,THE AVENIR,"1,567,000",527.44,1 May 2022,1,2,2,9,4,"2,971"
16,THE AVENIR,"1,656,000",538.2,1 May 2022,1,2,2,9,4,"3,077"
6,IRWELL HILL RESIDENCES,"4,227,000","1,539.25",1 May 2022,1,1,1,9,6,"2,746"
6,IRWELL HILL RESIDENCES,"4,050,000","1,539.25",1 May 2022,1,1,1,9,2,"2,631"
6,IRWELL HILL RESIDENCES,"4,058,000","1,539.25",1 May 2022,1,1,1,9,3,"2,636"
6,IRWELL HILL RESIDENCES,"3,442,000","1,270.15",1 May 2022,1,1,1,9,7,"2,710"
6,IRWELL HILL RESIDENCES,"1,954,000",678.13,1 May 2022,1,1,1,9,8,"2,881"
16,THE AVENIR,"5,284,000","1,571.54",1 May 2022,1,2,2,9,7,"3,362"
4,HAUS ON HANDY,"1,712,000",635.08,1 May 2022,1,2,1,9,4,"2,696"
6,IRWELL HILL RESIDENCES,"1,196,000",398.27,1 Apr 2022,1,1,1,9,8,"3,003"
8,KOPAR AT NEWTON,"1,830,510",688.9,1 Apr 2022,1,1,1,9,6,"2,657"
16,THE AVENIR,"3,901,000","1,140.98",1 Apr 2022,1,2,2,9,8,"3,419"
6,IRWELL HILL RESIDENCES,"3,409,000","1,270.15",1 Apr 2022,1,1,1,9,7,"2,684"
6,IRWELL HILL RESIDENCES,"1,820,000",624.31,1 Apr 2022,1,1,1,9,8,"2,915"
4,HAUS ON HANDY,"1,584,000",602.78,1 Apr 2022,1,2,1,9,3,"2,628"
6,IRWELL HILL RESIDENCES,"3,329,000","1,270.15",1 Apr 2022,1,1,1,9,6,"2,621"
6,IRWELL HILL RESIDENCES,"3,458,000","1,270.15",1 Apr 2022,1,1,1,9,7,"2,723"
16,THE AVENIR,"5,143,000","1,571.54",1 Apr 2022,1,2,2,9,6,"3,273"
6,IRWELL HILL RESIDENCES,"1,190,000",398.27,1 Apr 2022,1,1,1,9,7,"2,988"
16,THE AVENIR,"5,096,000","1,571.54",1 Apr 2022,1,2,2,9,6,"3,243"
16,THE AVENIR,"5,120,000","1,571.54",1 Apr 2022,1,2,2,9,6,"3,258"
8,KOPAR AT NEWTON,"1,862,190",688.9,1 Apr 2022,1,1,1,9,5,"2,703"
16,THE AVENIR,"5,237,000","1,571.54",1 Apr 2022,1,2,2,9,7,"3,332"
8,KOPAR AT NEWTON,"2,709,630","1,054.87",1 Apr 2022,1,1,1,9,5,"2,569"
6,IRWELL HILL RESIDENCES,"1,888,000",656.6,1 Apr 2022,1,1,1,9,7,"2,875"
16,THE AVENIR,"3,417,000","1,140.98",1 Apr 2022,1,2,2,9,4,"2,995"
16,THE AVENIR,"2,617,000",807.3,1 Apr 2022,1,2,2,9,7,"3,242"
10,MARTIN MODERN,"2,388,888",882.65,1 Apr 2022,2,2,1,9,7,"2,707"
10,MARTIN MODERN,"2,020,088",764.24,1 Apr 2022,2,2,1,9,4,"2,643"
6,IRWELL HILL RESIDENCES,"1,166,000",398.27,1 Apr 2022,1,1,1,9,7,"2,928"
4,HAUS ON HANDY,"1,379,000",516.67,1 Apr 2022,1,2,1,9,2,"2,669"
16,THE AVENIR,"7,677,000","2,411.14",1 Apr 2022,1,2,2,9,2,"3,184"
8,KOPAR AT NEWTON,"2,693,790","1,054.87",1 Apr 2022,1,1,1,9,5,"2,554"
16,THE AVENIR,"2,464,000",807.3,1 Apr 2022,1,2,2,9,4,"3,052"
8,KOPAR AT NEWTON,"2,763,090","1,097.93",1 Apr 2022,1,1,1,9,5,"2,517"
6,IRWELL HILL RESIDENCES,"1,892,000",656.6,1 Apr 2022,1,1,1,9,7,"2,881"
6,IRWELL HILL RESIDENCES,"1,695,000",602.78,1 Apr 2022,1,1,1,9,7,"2,812"
16,THE AVENIR,"2,604,000",807.3,1 Apr 2022,1,2,2,9,6,"3,226"
4,HAUS ON HANDY,"1,564,000",602.78,1 Apr 2022,1,2,1,9,2,"2,595"
16,THE AVENIR,"2,566,000",807.3,1 Apr 2022,1,2,2,9,6,"3,178"
16,THE AVENIR,"2,579,000",807.3,1 Apr 2022,1,2,2,9,6,"3,195"
16,THE AVENIR,"3,699,000","1,140.98",1 Apr 2022,1,2,2,9,7,"3,242"
16,THE AVENIR,"5,073,000","1,571.54",1 Apr 2022,1,2,2,9,5,"3,228"
6,IRWELL HILL RESIDENCES,"1,964,000",656.6,1 Apr 2022,1,1,1,9,8,"2,991"
23,KLIMT CAIRNHILL,"7,404,000","2,055.92",1 Apr 2022,1,1,2,9,4,"3,601"
6,IRWELL HILL RESIDENCES,"3,321,000","1,270.15",1 Apr 2022,1,1,1,9,6,"2,615"
6,IRWELL HILL RESIDENCES,"1,687,000",602.78,1 Apr 2022,1,1,1,9,7,"2,799"
10,MARTIN MODERN,"2,760,000","1,011.82",1 Apr 2022,2,2,1,9,3,"2,728"
16,THE AVENIR,"5,019,000","1,571.54",1 Apr 2022,1,2,2,9,5,"3,194"
16,THE AVENIR,"3,276,000","1,140.98",1 Apr 2022,1,2,2,9,2,"2,871"
4,HAUS ON HANDY,"1,944,000",731.95,1 Apr 2022,1,2,1,9,3,"2,656"
16,THE AVENIR,"2,337,000",807.3,1 Apr 2022,1,2,2,9,2,"2,895"
16,THE AVENIR,"7,093,000","2,055.92",1 Apr 2022,1,2,2,9,9,"3,450"
16,THE AVENIR,"6,634,000","2,055.92",1 Apr 2022,1,2,2,9,5,"3,227"
6,IRWELL HILL RESIDENCES,"1,731,000",613.55,1 Apr 2022,1,1,1,9,7,"2,821"
6,IRWELL HILL RESIDENCES,"1,715,000",613.55,1 Apr 2022,1,1,1,9,7,"2,795"
16,THE AVENIR,"6,337,000","2,055.92",1 Apr 2022,1,2,2,9,3,"3,082"
4,HAUS ON HANDY,"1,542,000",592.02,1 Apr 2022,1,2,1,9,2,"2,605"
16,THE AVENIR,"3,937,000","1,140.98",1 Apr 2022,1,2,2,9,9,"3,451"
16,THE AVENIR,"5,278,000","1,571.54",1 Apr 2022,1,2,2,9,7,"3,358"
4,HAUS ON HANDY,"1,697,000",635.08,1 Apr 2022,1,2,1,9,3,"2,672"
8,KOPAR AT NEWTON,"4,075,830","1,819.12",1 Apr 2022,1,1,1,9,2,"2,241"
16,THE AVENIR,"3,311,000","1,140.98",1 Apr 2022,1,2,2,9,2,"2,902"
6,IRWELL HILL RESIDENCES,"1,723,000",613.55,1 Apr 2022,1,1,1,9,7,"2,808"
4,HAUS ON HANDY,"1,355,000",516.67,1 Apr 2022,1,2,1,9,2,"2,623"
4,HAUS ON HANDY,"1,186,000",452.09,1 Apr 2022,1,2,1,9,2,"2,623"
4,HAUS ON HANDY,"1,569,000",602.78,1 Apr 2022,1,2,1,9,3,"2,603"
6,IRWELL HILL RESIDENCES,"1,679,000",602.78,1 Apr 2022,1,1,1,9,6,"2,785"
4,HAUS ON HANDY,"1,226,000",462.85,1 Mar 2022,1,2,1,9,2,"2,649"
4,HAUS ON HANDY,"1,547,000",592.02,1 Mar 2022,1,2,1,9,3,"2,613"
23,KLIMT CAIRNHILL,"7,348,250","2,055.92",1 Mar 2022,1,1,2,9,3,"3,574"
16,THE AVENIR,"5,348,000","1,571.54",1 Mar 2022,1,2,2,9,8,"3,403"
4,HAUS ON HANDY,"1,222,000",462.85,1 Mar 2022,1,2,1,9,2,"2,640"
4,HAUS ON HANDY,"1,230,000",462.85,1 Mar 2022,1,2,1,9,3,"2,657"
16,THE AVENIR,"2,502,000",807.3,1 Mar 2022,1,2,2,9,5,"3,099"
16,THE AVENIR,"6,931,000","2,055.92",1 Mar 2022,1,2,2,9,7,"3,371"
8,KOPAR AT NEWTON,"3,683,790","1,528.49",1 Mar 2022,1,1,1,9,4,"2,410"
16,THE AVENIR,"2,451,000",807.3,1 Mar 2022,1,2,2,9,4,"3,036"
10,MARTIN MODERN,"3,700,000","1,399.32",1 Mar 2022,2,2,1,9,4,"2,644"
4,HAUS ON HANDY,"1,574,000",602.78,1 Mar 2022,1,2,1,9,3,"2,611"
6,IRWELL HILL RESIDENCES,"1,681,000",613.55,1 Mar 2022,1,1,1,9,6,"2,740"
16,THE AVENIR,"1,528,000",527.44,1 Mar 2022,1,2,2,9,3,"2,897"
16,THE AVENIR,"5,160,000","1,571.54",1 Mar 2022,1,2,2,9,6,"3,283"
16,THE AVENIR,"2,490,000",807.3,1 Mar 2022,1,2,2,9,5,"3,084"
16,THE AVENIR,"3,540,000","1,140.98",1 Mar 2022,1,2,2,9,5,"3,103"
6,IRWELL HILL RESIDENCES,"1,945,000",678.13,1 Mar 2022,1,1,1,9,8,"2,868"
8,KOPAR AT NEWTON,"2,621,520","1,054.87",1 Mar 2022,1,1,1,9,4,"2,485"
16,THE AVENIR,"3,346,000","1,140.98",1 Mar 2022,1,2,2,9,3,"2,933"
8,KOPAR AT NEWTON,"2,356,200",914.94,1 Mar 2022,1,1,1,9,6,"2,575"
16,THE AVENIR,"2,732,000",828.83,1 Mar 2022,1,2,2,9,7,"3,296"
4,HAUS ON HANDY,"1,562,000",592.02,1 Mar 2022,1,2,1,9,3,"2,638"
8,KOPAR AT NEWTON,"2,626,470","1,054.87",1 Mar 2022,1,1,1,9,6,"2,490"
16,THE AVENIR,"1,499,000",527.44,1 Mar 2022,1,2,2,9,2,"2,842"
8,KOPAR AT NEWTON,"1,837,000",688.9,1 Mar 2022,1,1,1,9,5,"2,667"
16,THE AVENIR,"7,748,000","2,411.14",1 Mar 2022,1,2,2,9,3,"3,213"
4,HAUS ON HANDY,"1,234,000",462.85,1 Mar 2022,1,2,1,9,3,"2,666"
16,THE AVENIR,"6,804,000","2,066.69",1 Mar 2022,1,2,2,9,4,"3,292"
16,THE AVENIR,"1,537,000",527.44,1 Mar 2022,1,2,2,9,3,"2,914"
4,HAUS ON HANDY,"1,218,000",462.85,1 Mar 2022,1,2,1,9,2,"2,632"
6,IRWELL HILL RESIDENCES,"1,963,000",678.13,1 Mar 2022,1,1,1,9,8,"2,895"
8,KOPAR AT NEWTON,"2,747,000","1,097.93",1 Mar 2022,1,1,1,9,5,"2,502"
4,HAUS ON HANDY,"1,404,000",516.67,1 Mar 2022,1,2,1,9,4,"2,717"
16,THE AVENIR,"1,557,000",527.44,1 Mar 2022,1,2,2,9,3,"2,952"
16,THE AVENIR,"1,631,000",538.2,1 Mar 2022,1,2,2,9,4,"3,030"
20,THE MARQ ON PATERSON HILL,"13,600,000","3,089.27",1 Mar 2022,3,2,2,9,2,"4,402"
16,THE AVENIR,"3,381,000","1,140.98",1 Mar 2022,1,2,2,9,3,"2,963"
4,HAUS ON HANDY,"1,218,000",462.85,1 Mar 2022,1,2,1,9,2,"2,632"
4,HAUS ON HANDY,"1,239,000",462.85,1 Mar 2022,1,2,1,9,3,"2,677"
16,THE AVENIR,"4,901,000","1,571.54",1 Mar 2022,1,2,2,9,4,"3,119"
16,THE AVENIR,"7,784,000","2,411.14",1 Mar 2022,1,2,2,9,3,"3,228"
10,MARTIN MODERN,"2,728,888","1,011.82",1 Mar 2022,2,2,1,9,7,"2,697"
4,HAUS ON HANDY,"1,560,000",602.78,1 Mar 2022,1,2,1,9,2,"2,588"
16,THE AVENIR,"1,606,000",538.2,1 Mar 2022,1,2,2,9,3,"2,984"
16,THE AVENIR,"2,311,000",807.3,1 Mar 2022,1,2,2,9,2,"2,863"
16,THE AVENIR,"3,866,000","1,140.98",1 Mar 2022,1,2,2,9,8,"3,388"
16,THE AVENIR,"3,884,000","1,140.98",1 Mar 2022,1,2,2,9,8,"3,404"
4,HAUS ON HANDY,"1,351,000",516.67,1 Mar 2022,1,2,1,9,2,"2,615"
16,THE AVENIR,"3,364,000","1,140.98",1 Feb 2022,1,2,2,9,3,"2,948"
6,IRWELL HILL RESIDENCES,"1,870,000",656.6,1 Feb 2022,1,1,1,9,6,"2,848"
4,HAUS ON HANDY,"1,387,000",516.67,1 Feb 2022,1,2,1,9,3,"2,684"
8,KOPAR AT NEWTON,"4,136,220","1,819.12",1 Feb 2022,1,1,1,9,3,"2,274"
8,KOPAR AT NEWTON,"2,665,080","1,054.87",1 Feb 2022,1,1,1,9,5,"2,526"
16,THE AVENIR,"3,329,000","1,140.98",1 Feb 2022,1,2,2,9,3,"2,918"
6,IRWELL HILL RESIDENCES,"3,289,000","1,270.15",1 Feb 2022,1,1,1,9,5,"2,589"
16,THE AVENIR,"6,831,000","2,066.69",1 Feb 2022,1,2,2,9,4,"3,305"
23,KLIMT CAIRNHILL,"5,760,000","1,496.20",1 Feb 2022,1,1,2,9,7,"3,850"
8,KOPAR AT NEWTON,"3,537,270","1,528.49",1 Feb 2022,1,1,1,9,3,"2,314"
8,KOPAR AT NEWTON,"1,796,850",688.9,1 Feb 2022,1,1,1,9,5,"2,608"
8,KOPAR AT NEWTON,"4,197,600","1,819.12",1 Feb 2022,1,1,1,9,3,"2,307"
8,KOPAR AT NEWTON,"3,645,180","1,603.84",1 Feb 2022,1,1,1,9,3,"2,273"
8,KOPAR AT NEWTON,"1,784,970",688.9,1 Feb 2022,1,1,1,9,5,"2,591"
8,KOPAR AT NEWTON,"2,328,480",914.94,1 Feb 2022,1,1,1,9,5,"2,545"
8,KOPAR AT NEWTON,"2,359,170",914.94,1 Feb 2022,1,1,1,9,6,"2,578"
16,THE AVENIR,"5,419,000","1,571.54",1 Feb 2022,1,2,2,9,9,"3,448"
6,IRWELL HILL RESIDENCES,"1,715,000",613.55,1 Feb 2022,1,1,1,9,7,"2,795"
4,HAUS ON HANDY,"1,363,000",516.67,1 Feb 2022,1,2,1,9,3,"2,638"
6,IRWELL HILL RESIDENCES,"1,866,000",667.37,1 Feb 2022,1,1,1,9,6,"2,796"
8,KOPAR AT NEWTON,"3,550,000","1,528.49",1 Feb 2022,1,1,1,9,3,"2,323"
4,HAUS ON HANDY,"1,194,000",452.09,1 Feb 2022,1,2,1,9,3,"2,641"
8,KOPAR AT NEWTON,"2,562,120","1,054.87",1 Feb 2022,1,1,1,9,4,"2,429"
8,KOPAR AT NEWTON,"2,537,370","1,054.87",1 Feb 2022,1,1,1,9,5,"2,405"
8,KOPAR AT NEWTON,"2,552,220","1,054.87",1 Feb 2022,1,1,1,9,5,"2,419"
8,KOPAR AT NEWTON,"2,400,000",958,1 Feb 2022,1,1,1,9,6,"2,505"
8,KOPAR AT NEWTON,"3,464,010","1,528.49",1 Feb 2022,1,1,1,9,2,"2,266"
8,KOPAR AT NEWTON,"3,584,790","1,517.72",1 Feb 2022,1,1,1,9,2,"2,362"
8,KOPAR AT NEWTON,"2,703,690","1,097.93",1 Feb 2022,1,1,1,9,5,"2,463"
8,KOPAR AT NEWTON,"2,298,780",914.94,1 Feb 2022,1,1,1,9,5,"2,512"
8,KOPAR AT NEWTON,"2,430,450","1,054.87",1 Feb 2022,1,1,1,9,2,"2,304"
16,THE AVENIR,"2,528,000",807.3,1 Feb 2022,1,2,2,9,5,"3,131"
8,KOPAR AT NEWTON,"2,649,240","1,054.87",1 Feb 2022,1,1,1,9,4,"2,511"
8,KOPAR AT NEWTON,"2,718,540","1,097.93",1 Feb 2022,1,1,1,9,5,"2,476"
4,HAUS ON HANDY,"1,359,000",516.67,1 Jan 2022,1,2,1,9,2,"2,630"
16,THE AVENIR,"2,553,000",807.3,1 Jan 2022,1,2,2,9,6,"3,162"
16,THE AVENIR,"2,541,000",807.3,1 Jan 2022,1,2,2,9,5,"3,148"
16,THE AVENIR,"2,836,000",828.83,1 Jan 2022,1,2,2,9,8,"3,422"
16,THE AVENIR,"4,949,000","1,571.54",1 Jan 2022,1,2,2,9,5,"3,149"
8,KOPAR AT NEWTON,"2,350,000",958,1 Jan 2022,1,1,1,9,5,"2,453"
8,KOPAR AT NEWTON,"3,738,240","1,593.07",1 Jan 2022,1,1,1,9,2,"2,347"
8,KOPAR AT NEWTON,"1,301,850",516.67,1 Jan 2022,1,1,1,9,4,"2,520"
6,IRWELL HILL RESIDENCES,"1,707,000",613.55,1 Jan 2022,1,1,1,9,6,"2,782"
8,KOPAR AT NEWTON,"3,481,830","1,528.49",1 Jan 2022,1,1,1,9,2,"2,278"
8,KOPAR AT NEWTON,"1,635,480",613.55,1 Jan 2022,1,1,1,9,5,"2,666"
10,MARTIN MODERN,"3,560,000","1,399.32",1 Jan 2022,2,2,1,9,3,"2,544"
10,MARTIN MODERN,"3,850,000","1,399.32",1 Jan 2022,2,2,1,9,5,"2,751"
16,THE AVENIR,"2,350,000",807.3,1 Jan 2022,1,2,2,9,2,"2,911"
8,KOPAR AT NEWTON,"2,592,810","1,054.87",1 Jan 2022,1,1,1,9,4,"2,458"
6,IRWELL HILL RESIDENCES,"1,474,000",505.91,1 Jan 2022,1,1,1,9,8,"2,914"
8,KOPAR AT NEWTON,"2,392,000","1,054.87",1 Jan 2022,1,1,1,9,2,"2,268"
8,KOPAR AT NEWTON,"1,772,100",688.9,1 Jan 2022,1,1,1,9,5,"2,572"
16,THE AVENIR,"7,819,000","2,411.14",1 Jan 2022,1,2,2,9,3,"3,243"
6,IRWELL HILL RESIDENCES,"3,426,000","1,270.15",1 Jan 2022,1,1,1,9,7,"2,697"
8,KOPAR AT NEWTON,"2,643,300","1,097.93",1 Jan 2022,1,1,1,9,4,"2,408"
6,IRWELL HILL RESIDENCES,"1,905,000",667.37,1 Jan 2022,1,1,1,9,7,"2,854"
6,IRWELL HILL RESIDENCES,"1,936,000",678.13,1 Jan 2022,1,1,1,9,7,"2,855"
16,THE AVENIR,"6,719,000","2,066.69",1 Jan 2022,1,2,2,9,3,"3,251"
8,KOPAR AT NEWTON,"7,518,500","2,960.10",1 Jan 2022,1,1,1,9,6,"2,540"
8,KOPAR AT NEWTON,"2,414,610","1,054.87",1 Jan 2022,1,1,1,9,2,"2,289"
16,THE AVENIR,"2,439,000",807.3,1 Jan 2022,1,2,2,9,4,"3,021"
16,THE AVENIR,"2,375,000",807.3,1 Jan 2022,1,2,2,9,3,"2,942"
6,IRWELL HILL RESIDENCES,"2,502,000",861.12,1 Jan 2022,1,1,1,9,8,"2,906"
8,KOPAR AT NEWTON,"2,388,870",958,1 Dec 2021,1,1,1,9,6,"2,494"
